departamento,provincia,distrito,partido,votos
AMAZONAS,LUYA,COLCAMAR,Alianza para el Progreso,46
AMAZONAS,LUYA,CONILA,Acción Popular,35
AMAZONAS,LUYA,CONILA,Avanza Pais,12
AMAZONAS,LUYA,CONILA,Podemos Perú,10
AMAZONAS,LUYA,CONILA,Renovación Popular,27
AMAZONAS,LUYA,CONILA,Somos Perú,4
AMAZONAS,LUYA,CONILA,Fuerza Popular,106
AMAZONAS,LUYA,CONILA,Perú Libre,280
AMAZONAS,LUYA,CONILA,Alianza para el Progreso,53
AMAZONAS,LUYA,INGUILPATA,Acción Popular,21
AMAZONAS,LUYA,INGUILPATA,Avanza Pais,6
AMAZONAS,LUYA,INGUILPATA,Podemos Perú,5
AMAZONAS,LUYA,INGUILPATA,Renovación Popular,9
AMAZONAS,LUYA,INGUILPATA,Somos Perú,0
AMAZONAS,LUYA,INGUILPATA,Fuerza Popular,42
AMAZONAS,LUYA,INGUILPATA,Perú Libre,23
AMAZONAS,LUYA,INGUILPATA,Alianza para el Progreso,22
AMAZONAS,LUYA,LAMUD,Acción Popular,61
AMAZONAS,LUYA,LAMUD,Avanza Pais,37
AMAZONAS,LUYA,LAMUD,Podemos Perú,20
AMAZONAS,LUYA,LAMUD,Renovación Popular,106
AMAZONAS,LUYA,LAMUD,Somos Perú,6
AMAZONAS,LUYA,LAMUD,Fuerza Popular,59
AMAZONAS,LUYA,LAMUD,Perú Libre,125
AMAZONAS,LUYA,LAMUD,Alianza para el Progreso,80
AMAZONAS,LUYA,LONGUITA,Acción Popular,20
AMAZONAS,LUYA,LONGUITA,Avanza Pais,16
AMAZONAS,LUYA,LONGUITA,Podemos Perú,3
AMAZONAS,LUYA,LONGUITA,Renovación Popular,46
AMAZONAS,LUYA,LONGUITA,Somos Perú,6
AMAZONAS,LUYA,LONGUITA,Fuerza Popular,107
AMAZONAS,LUYA,LONGUITA,Perú Libre,63
AMAZONAS,LUYA,LONGUITA,Alianza para el Progreso,25
AMAZONAS,LUYA,LONYA CHICO,Acción Popular,30
AMAZONAS,LUYA,LONYA CHICO,Avanza Pais,14
AMAZONAS,LUYA,LONYA CHICO,Podemos Perú,1
AMAZONAS,LUYA,LONYA CHICO,Renovación Popular,3
AMAZONAS,LUYA,LONYA CHICO,Somos Perú,4
AMAZONAS,LUYA,LONYA CHICO,Fuerza Popular,65
AMAZONAS,LUYA,LONYA CHICO,Perú Libre,48
AMAZONAS,LUYA,LONYA CHICO,Alianza para el Progreso,52
AMAZONAS,LUYA,LUYA,Acción Popular,117
AMAZONAS,LUYA,LUYA,Avanza Pais,59
AMAZONAS,LUYA,LUYA,Podemos Perú,28
AMAZONAS,LUYA,LUYA,Renovación Popular,84
AMAZONAS,LUYA,LUYA,Somos Perú,7
AMAZONAS,LUYA,LUYA,Fuerza Popular,383
AMAZONAS,LUYA,LUYA,Perú Libre,275
AMAZONAS,LUYA,LUYA,Alianza para el Progreso,184
AMAZONAS,LUYA,LUYA VIEJO,Acción Popular,17
AMAZONAS,LUYA,LUYA VIEJO,Avanza Pais,8
AMAZONAS,LUYA,LUYA VIEJO,Podemos Perú,1
AMAZONAS,LUYA,LUYA VIEJO,Renovación Popular,15
AMAZONAS,LUYA,LUYA VIEJO,Somos Perú,1
AMAZONAS,LUYA,LUYA VIEJO,Fuerza Popular,25
AMAZONAS,LUYA,LUYA VIEJO,Perú Libre,31
AMAZONAS,LUYA,LUYA VIEJO,Alianza para el Progreso,30
AMAZONAS,LUYA,MARIA,Acción Popular,50
AMAZONAS,LUYA,MARIA,Avanza Pais,5
AMAZONAS,LUYA,MARIA,Podemos Perú,3
AMAZONAS,LUYA,MARIA,Renovación Popular,22
AMAZONAS,LUYA,MARIA,Somos Perú,5
AMAZONAS,LUYA,MARIA,Fuerza Popular,42
AMAZONAS,LUYA,MARIA,Perú Libre,87
AMAZONAS,LUYA,MARIA,Alianza para el Progreso,36
AMAZONAS,LUYA,OCALLI,Acción Popular,108
AMAZONAS,LUYA,OCALLI,Avanza Pais,30
AMAZONAS,LUYA,OCALLI,Podemos Perú,13
AMAZONAS,LUYA,OCALLI,Renovación Popular,27
AMAZONAS,LUYA,OCALLI,Somos Perú,33
AMAZONAS,LUYA,OCALLI,Fuerza Popular,165
AMAZONAS,LUYA,OCALLI,Perú Libre,278
AMAZONAS,LUYA,OCALLI,Alianza para el Progreso,110
AMAZONAS,LUYA,OCUMAL,Acción Popular,123
AMAZONAS,LUYA,OCUMAL,Avanza Pais,24
AMAZONAS,LUYA,OCUMAL,Podemos Perú,14
AMAZONAS,LUYA,OCUMAL,Renovación Popular,43
AMAZONAS,LUYA,OCUMAL,Somos Perú,53
AMAZONAS,LUYA,OCUMAL,Fuerza Popular,169
AMAZONAS,LUYA,OCUMAL,Perú Libre,125
AMAZONAS,LUYA,OCUMAL,Alianza para el Progreso,129
AMAZONAS,LUYA,PISUQUIA,Acción Popular,112
AMAZONAS,LUYA,PISUQUIA,Avanza Pais,13
AMAZONAS,LUYA,PISUQUIA,Podemos Perú,13
AMAZONAS,LUYA,PISUQUIA,Renovación Popular,31
AMAZONAS,LUYA,PISUQUIA,Somos Perú,24
AMAZONAS,LUYA,PISUQUIA,Fuerza Popular,152
AMAZONAS,LUYA,PISUQUIA,Perú Libre,152
AMAZONAS,LUYA,PISUQUIA,Alianza para el Progreso,75
AMAZONAS,LUYA,PROVIDENCIA,Acción Popular,75
AMAZONAS,LUYA,PROVIDENCIA,Avanza Pais,8
AMAZONAS,LUYA,PROVIDENCIA,Podemos Perú,3
AMAZONAS,LUYA,PROVIDENCIA,Renovación Popular,13
AMAZONAS,LUYA,PROVIDENCIA,Somos Perú,1
AMAZONAS,LUYA,PROVIDENCIA,Fuerza Popular,18
AMAZONAS,LUYA,PROVIDENCIA,Perú Libre,38
AMAZONAS,LUYA,PROVIDENCIA,Alianza para el Progreso,35
AMAZONAS,LUYA,SAN CRISTOBAL,Acción Popular,16
AMAZONAS,LUYA,SAN CRISTOBAL,Avanza Pais,7
AMAZONAS,LUYA,SAN CRISTOBAL,Podemos Perú,2
AMAZONAS,LUYA,SAN CRISTOBAL,Renovación Popular,7
AMAZONAS,LUYA,SAN CRISTOBAL,Somos Perú,4
AMAZONAS,LUYA,SAN CRISTOBAL,Fuerza Popular,65
AMAZONAS,LUYA,SAN CRISTOBAL,Perú Libre,66
AMAZONAS,LUYA,SAN CRISTOBAL,Alianza para el Progreso,10
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Acción Popular,37
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Avanza Pais,10
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Podemos Perú,5
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Renovación Popular,17
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Somos Perú,10
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Fuerza Popular,46
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Perú Libre,41
AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Alianza para el Progreso,23
AMAZONAS,LUYA,SAN JERONIMO,Acción Popular,12
AMAZONAS,LUYA,SAN JERONIMO,Avanza Pais,2
AMAZONAS,LUYA,SAN JERONIMO,Podemos Perú,5
AMAZONAS,LUYA,SAN JERONIMO,Renovación Popular,8
AMAZONAS,LUYA,SAN JERONIMO,Somos Perú,1
AMAZONAS,LUYA,SAN JERONIMO,Fuerza Popular,58
AMAZONAS,LUYA,SAN JERONIMO,Perú Libre,28
AMAZONAS,LUYA,SAN JERONIMO,Alianza para el Progreso,16
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Acción Popular,20
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Avanza Pais,6
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Podemos Perú,0
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Renovación Popular,5
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Somos Perú,1
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Fuerza Popular,30
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Perú Libre,18
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Alianza para el Progreso,12
AMAZONAS,LUYA,SANTA CATALINA,Acción Popular,46
AMAZONAS,LUYA,SANTA CATALINA,Avanza Pais,2
AMAZONAS,LUYA,SANTA CATALINA,Podemos Perú,29
AMAZONAS,LUYA,SANTA CATALINA,Renovación Popular,17
AMAZONAS,LUYA,SANTA CATALINA,Somos Perú,17
AMAZONAS,LUYA,SANTA CATALINA,Fuerza Popular,129
AMAZONAS,LUYA,SANTA CATALINA,Perú Libre,84
AMAZONAS,LUYA,SANTA CATALINA,Alianza para el Progreso,33
AMAZONAS,LUYA,SANTO TOMAS,Acción Popular,75
AMAZONAS,LUYA,SANTO TOMAS,Avanza Pais,29
AMAZONAS,LUYA,SANTO TOMAS,Podemos Perú,17
AMAZONAS,LUYA,SANTO TOMAS,Renovación Popular,49
AMAZONAS,LUYA,SANTO TOMAS,Somos Perú,8
AMAZONAS,LUYA,SANTO TOMAS,Fuerza Popular,156
AMAZONAS,LUYA,SANTO TOMAS,Perú Libre,210
AMAZONAS,LUYA,SANTO TOMAS,Alianza para el Progreso,109
AMAZONAS,LUYA,TINGO,Acción Popular,49
AMAZONAS,LUYA,TINGO,Avanza Pais,17
AMAZONAS,LUYA,TINGO,Podemos Perú,10
AMAZONAS,LUYA,TINGO,Renovación Popular,36
AMAZONAS,LUYA,TINGO,Somos Perú,7
AMAZONAS,LUYA,TINGO,Fuerza Popular,109
AMAZONAS,LUYA,TINGO,Perú Libre,104
AMAZONAS,LUYA,TINGO,Alianza para el Progreso,59
AMAZONAS,LUYA,TRITA,Acción Popular,41
AMAZONAS,LUYA,TRITA,Avanza Pais,15
AMAZONAS,LUYA,TRITA,Podemos Perú,3
AMAZONAS,LUYA,TRITA,Renovación Popular,26
AMAZONAS,LUYA,TRITA,Somos Perú,5
AMAZONAS,LUYA,TRITA,Fuerza Popular,55
AMAZONAS,LUYA,TRITA,Perú Libre,132
AMAZONAS,LUYA,TRITA,Alianza para el Progreso,47
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,Acción Popular,99
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,Avanza Pais,15
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,Podemos Perú,9
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,Renovación Popular,30
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,Somos Perú,37
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,Fuerza Popular,84
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,Perú Libre,70
AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,Alianza para el Progreso,38
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,Acción Popular,85
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,Avanza Pais,20
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,Podemos Perú,10
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,Renovación Popular,24
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,Somos Perú,16
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,Fuerza Popular,20
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,Perú Libre,61
AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,Alianza para el Progreso,28
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,Acción Popular,211
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,Avanza Pais,72
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,Podemos Perú,11
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,Renovación Popular,61
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,Somos Perú,76
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,Fuerza Popular,135
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,Perú Libre,80
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,Alianza para el Progreso,74
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,Acción Popular,102
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,Avanza Pais,17
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,Podemos Perú,2
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,Renovación Popular,25
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,Somos Perú,27
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,Fuerza Popular,28
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,Perú Libre,91
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,Alianza para el Progreso,28
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,Acción Popular,188
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,Avanza Pais,72
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,Podemos Perú,11
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,Renovación Popular,58
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,Somos Perú,23
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,Fuerza Popular,51
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,Perú Libre,82
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,Alianza para el Progreso,39
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,Acción Popular,284
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,Avanza Pais,68
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,Podemos Perú,6
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,Renovación Popular,38
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,Somos Perú,33
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,Fuerza Popular,81
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,Perú Libre,73
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,Alianza para el Progreso,48
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUCC,Acción Popular,88
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUCC,Avanza Pais,9
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUCC,Podemos Perú,4
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUCC,Renovación Popular,16
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUCC,Somos Perú,15
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUCC,Fuerza Popular,13
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUCC,Perú Libre,11
AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUCC,Alianza para el Progreso,7
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,Acción Popular,403
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,Avanza Pais,63
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,Podemos Perú,30
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,Renovación Popular,98
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,Somos Perú,168
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,Fuerza Popular,261
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,Perú Libre,593
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,Alianza para el Progreso,207
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,Acción Popular,392
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,Avanza Pais,146
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,Podemos Perú,26
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,Renovación Popular,141
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,Somos Perú,134
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,Fuerza Popular,142
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,Perú Libre,214
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,Alianza para el Progreso,194
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,Acción Popular,63
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,Avanza Pais,16
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,Podemos Perú,1
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,Renovación Popular,7
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,Somos Perú,11
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,Fuerza Popular,12
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,Perú Libre,10
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,Alianza para el Progreso,19
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,Acción Popular,61
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,Avanza Pais,9
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,Podemos Perú,2
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,Renovación Popular,10
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,Somos Perú,3
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,Fuerza Popular,14
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,Perú Libre,11
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,Alianza para el Progreso,12
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,Acción Popular,136
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,Avanza Pais,6
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,Podemos Perú,5
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,Renovación Popular,22
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,Somos Perú,9
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,Fuerza Popular,91
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,Perú Libre,185
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,Alianza para el Progreso,15
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Acción Popular,1975
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Avanza Pais,527
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Podemos Perú,435
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Renovación Popular,1304
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Somos Perú,198
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Fuerza Popular,3209
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Perú Libre,6567
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Alianza para el Progreso,2396
AMAZONAS,UTCUBAMBA,CAJARURO,Acción Popular,569
AMAZONAS,UTCUBAMBA,CAJARURO,Avanza Pais,132
AMAZONAS,UTCUBAMBA,CAJARURO,Podemos Perú,106
AMAZONAS,UTCUBAMBA,CAJARURO,Renovación Popular,504
AMAZONAS,UTCUBAMBA,CAJARURO,Somos Perú,63
AMAZONAS,UTCUBAMBA,CAJARURO,Fuerza Popular,1268
AMAZONAS,UTCUBAMBA,CAJARURO,Perú Libre,3366
AMAZONAS,UTCUBAMBA,CAJARURO,Alianza para el Progreso,891
AMAZONAS,UTCUBAMBA,CUMBA,Acción Popular,373
AMAZONAS,UTCUBAMBA,CUMBA,Avanza Pais,78
AMAZONAS,UTCUBAMBA,CUMBA,Podemos Perú,63
AMAZONAS,UTCUBAMBA,CUMBA,Renovación Popular,196
AMAZONAS,UTCUBAMBA,CUMBA,Somos Perú,43
AMAZONAS,UTCUBAMBA,CUMBA,Fuerza Popular,576
AMAZONAS,UTCUBAMBA,CUMBA,Perú Libre,709
AMAZONAS,UTCUBAMBA,CUMBA,Alianza para el Progreso,237
AMAZONAS,UTCUBAMBA,EL MILAGRO,Acción Popular,134
AMAZONAS,UTCUBAMBA,EL MILAGRO,Avanza Pais,21
AMAZONAS,UTCUBAMBA,EL MILAGRO,Podemos Perú,59
AMAZONAS,UTCUBAMBA,EL MILAGRO,Renovación Popular,110
AMAZONAS,UTCUBAMBA,EL MILAGRO,Somos Perú,17
AMAZONAS,UTCUBAMBA,EL MILAGRO,Fuerza Popular,475
AMAZONAS,UTCUBAMBA,EL MILAGRO,Perú Libre,419
AMAZONAS,UTCUBAMBA,EL MILAGRO,Alianza para el Progreso,173
AMAZONAS,UTCUBAMBA,JAMALCA,Acción Popular,194
AMAZONAS,UTCUBAMBA,JAMALCA,Avanza Pais,47
AMAZONAS,UTCUBAMBA,JAMALCA,Podemos Perú,35
AMAZONAS,UTCUBAMBA,JAMALCA,Renovación Popular,68
AMAZONAS,UTCUBAMBA,JAMALCA,Somos Perú,23
AMAZONAS,UTCUBAMBA,JAMALCA,Fuerza Popular,322
AMAZONAS,UTCUBAMBA,JAMALCA,Perú Libre,862
AMAZONAS,UTCUBAMBA,JAMALCA,Alianza para el Progreso,175
AMAZONAS,UTCUBAMBA,LONYA GRANDE,Acción Popular,254
AMAZONAS,UTCUBAMBA,LONYA GRANDE,Avanza Pais,101
AMAZONAS,UTCUBAMBA,LONYA GRANDE,Podemos Perú,44
AMAZONAS,UTCUBAMBA,LONYA GRANDE,Renovación Popular,268
AMAZONAS,UTCUBAMBA,LONYA GRANDE,Somos Perú,30
AMAZONAS,UTCUBAMBA,LONYA GRANDE,Fuerza Popular,376
AMAZONAS,UTCUBAMBA,LONYA GRANDE,Perú Libre,1361
AMAZONAS,UTCUBAMBA,LONYA GRANDE,Alianza para el Progreso,378
AMAZONAS,UTCUBAMBA,YAMON,Acción Popular,105
AMAZONAS,UTCUBAMBA,YAMON,Avanza Pais,24
AMAZONAS,UTCUBAMBA,YAMON,Podemos Perú,4
AMAZONAS,UTCUBAMBA,YAMON,Renovación Popular,70
AMAZONAS,UTCUBAMBA,YAMON,Somos Perú,8
AMAZONAS,UTCUBAMBA,YAMON,Fuerza Popular,145
AMAZONAS,UTCUBAMBA,YAMON,Perú Libre,288
AMAZONAS,UTCUBAMBA,YAMON,Alianza para el Progreso,66
AMERICA,ANTILLAS HOLANDESAS,ARUBA,Acción Popular,0
AMERICA,ANTILLAS HOLANDESAS,ARUBA,Avanza Pais,0
AMERICA,ANTILLAS HOLANDESAS,ARUBA,Podemos Perú,0
AMERICA,ANTILLAS HOLANDESAS,ARUBA,Renovación Popular,0
AMERICA,ANTILLAS HOLANDESAS,ARUBA,Somos Perú,0
AMERICA,ANTILLAS HOLANDESAS,ARUBA,Fuerza Popular,0
AMERICA,ANTILLAS HOLANDESAS,ARUBA,Perú Libre,0
AMERICA,ANTILLAS HOLANDESAS,ARUBA,Alianza para el Progreso,0
AMERICA,ARGENTINA,BUENOS AIRES,Acción Popular,1406
AMERICA,ARGENTINA,BUENOS AIRES,Avanza Pais,1599
AMERICA,ARGENTINA,BUENOS AIRES,Podemos Perú,590
AMERICA,ARGENTINA,BUENOS AIRES,Renovación Popular,2542
AMERICA,ARGENTINA,BUENOS AIRES,Somos Perú,451
AMERICA,ARGENTINA,BUENOS AIRES,Fuerza Popular,3832
AMERICA,ARGENTINA,BUENOS AIRES,Perú Libre,2064
AMERICA,ARGENTINA,BUENOS AIRES,Alianza para el Progreso,606
AMERICA,ARGENTINA,CORDOBA,Acción Popular,292
AMERICA,ARGENTINA,CORDOBA,Avanza Pais,280
AMERICA,ARGENTINA,CORDOBA,Podemos Perú,126
AMERICA,ARGENTINA,CORDOBA,Renovación Popular,472
AMERICA,ARGENTINA,CORDOBA,Somos Perú,103
AMERICA,ARGENTINA,CORDOBA,Fuerza Popular,871
AMERICA,ARGENTINA,CORDOBA,Perú Libre,598
AMERICA,ARGENTINA,CORDOBA,Alianza para el Progreso,179
AMERICA,ARGENTINA,CORRIENTES,Acción Popular,2
AMERICA,ARGENTINA,CORRIENTES,Avanza Pais,5
AMERICA,ARGENTINA,CORRIENTES,Podemos Perú,0
AMERICA,ARGENTINA,CORRIENTES,Renovación Popular,10
AMERICA,ARGENTINA,CORRIENTES,Somos Perú,0
AMERICA,ARGENTINA,CORRIENTES,Fuerza Popular,7
AMERICA,ARGENTINA,CORRIENTES,Perú Libre,1
AMERICA,ARGENTINA,CORRIENTES,Alianza para el Progreso,0
AMERICA,ARGENTINA,LA PLATA,Acción Popular,223
AMERICA,ARGENTINA,LA PLATA,Avanza Pais,189
AMERICA,ARGENTINA,LA PLATA,Podemos Perú,69
AMERICA,ARGENTINA,LA PLATA,Renovación Popular,410
AMERICA,ARGENTINA,LA PLATA,Somos Perú,64
AMERICA,ARGENTINA,LA PLATA,Fuerza Popular,529
AMERICA,ARGENTINA,LA PLATA,Perú Libre,322
AMERICA,ARGENTINA,LA PLATA,Alianza para el Progreso,167
AMERICA,ARGENTINA,MENDOZA,Acción Popular,103
AMERICA,ARGENTINA,MENDOZA,Avanza Pais,88
AMERICA,ARGENTINA,MENDOZA,Podemos Perú,35
AMERICA,ARGENTINA,MENDOZA,Renovación Popular,161
AMERICA,ARGENTINA,MENDOZA,Somos Perú,21
AMERICA,ARGENTINA,MENDOZA,Fuerza Popular,289
AMERICA,ARGENTINA,MENDOZA,Perú Libre,109
AMERICA,ARGENTINA,MENDOZA,Alianza para el Progreso,101
AMERICA,ARGENTINA,ROSARIO DE SANTA FE,Acción Popular,153
AMERICA,ARGENTINA,ROSARIO DE SANTA FE,Avanza Pais,129
AMERICA,ARGENTINA,ROSARIO DE SANTA FE,Podemos Perú,28
AMERICA,ARGENTINA,ROSARIO DE SANTA FE,Renovación Popular,235
AMERICA,ARGENTINA,ROSARIO DE SANTA FE,Somos Perú,59
AMERICA,ARGENTINA,ROSARIO DE SANTA FE,Fuerza Popular,166
AMERICA,ARGENTINA,ROSARIO DE SANTA FE,Perú Libre,118
AMERICA,ARGENTINA,ROSARIO DE SANTA FE,Alianza para el Progreso,36
AMERICA,ARGENTINA,SALTA,Acción Popular,0
AMERICA,ARGENTINA,SALTA,Avanza Pais,0
AMERICA,ARGENTINA,SALTA,Podemos Perú,0
AMERICA,ARGENTINA,SALTA,Renovación Popular,0
AMERICA,ARGENTINA,SALTA,Somos Perú,0
AMERICA,ARGENTINA,SALTA,Fuerza Popular,0
AMERICA,ARGENTINA,SALTA,Perú Libre,0
AMERICA,ARGENTINA,SALTA,Alianza para el Progreso,0
AMERICA,BOLIVIA,COCHABAMBA,Acción Popular,67
AMERICA,BOLIVIA,COCHABAMBA,Avanza Pais,86
AMERICA,BOLIVIA,COCHABAMBA,Podemos Perú,12
AMERICA,BOLIVIA,COCHABAMBA,Renovación Popular,106
AMERICA,BOLIVIA,COCHABAMBA,Somos Perú,6
AMERICA,BOLIVIA,COCHABAMBA,Fuerza Popular,71
AMERICA,BOLIVIA,COCHABAMBA,Perú Libre,58
AMERICA,BOLIVIA,COCHABAMBA,Alianza para el Progreso,3
AMERICA,BOLIVIA,EL ALTO,Acción Popular,28
AMERICA,BOLIVIA,EL ALTO,Avanza Pais,7
AMERICA,BOLIVIA,EL ALTO,Podemos Perú,2
AMERICA,BOLIVIA,EL ALTO,Renovación Popular,13
AMERICA,BOLIVIA,EL ALTO,Somos Perú,4
